name | seqid | checksum
N5_72 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N5_73 | 3.0e-40 | L08895 | Homo sapiens MADS/MEF2-family transcription factor (MEF2C) mRNA, complete cds.
N5_73 | 3.0e-40 | S57212 | hMEF2C=myocyte enhancer-binding factor 2 [human, skeletal muscles, mRNA, 2161 nt].
N5_73 | 1.0e-23 | L16794 | Human transcription factor (MEF2) mRNA, complete cds.
N5_73 | 8.0e-22 | X63380 | Homo sapiens mRNA for serum response factor-related protein, RSRFC2.
N5_73 | 8.0e-22 | X68502 | H.sapiens mRNA for myocyte-specific enhancer factor 2 (XMEF2).
N5_73 | 3.0e-12 | X63381 | Homo sapiens mRNA for serum response factor-related protein, RSRFC4.
N5_73 | 3.0e-12 | X68505 | H.sapiens mRNA for myocyte-specific enhancer factor 2 (MEF2).
N5_73 | 3.0e-12 | Y16312 | Homo sapiens mRNA for serum response factor-related protein, RSRFC9.
N5_78 | 4.0e-11 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_8 | 1.0e-17 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N5_8 | 1.0e-17 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N5_84 | 1.0e-14 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N5_84 | 1.0e-14 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N5_85 | 7.0e-50 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds.
N5_85 | 7.0e-50 | M93650 | Human paired box gene (PAX6) homologue, complete cds.
N5_88 | 3.0e-18 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds.
N5_88 | 3.0e-18 | M93650 | Human paired box gene (PAX6) homologue, complete cds.
N5_90 | 1.0e-14 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N5_96 | 2.0e-35 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N5_96 | 2.0e-35 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_101 | 4.0e-42 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_101 | 4.0e-42 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_101 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_101 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_103 | 5.0e-17 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_106 | 6.0e-35 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_106 | 6.0e-35 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_106 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_106 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_111 | 1.0e-23 | AF055022 | Homo sapiens clone 24684 mRNA sequence.
N6_111 | 1.0e-23 | AL117480 | Homo sapiens mRNA; cDNA DKFZp727M231 (from clone DKFZp727M231).
N6_113 | 2.0e-37 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_121 | 5.0e-26 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N6_121 | 5.0e-20 | X82324 | H.sapiens Brain 4 mRNA.
N6_121 | 1.0e-17 | L26494 | Homo sapiens (oct-6) mRNA, complete cds.
N6_121 | 1.0e-17 | Z18284 | Homo sapiens Oct-6 transcription factor.
N6_122 | 7.0e-13 | U43143 | Human receptor tyrosine kinase Flt4 (short form) mRNA, complete cds.
N6_122 | 7.0e-13 | X68203 | H.sapiens mRNA for FLT4, class III receptor tyrosine kinase.
N6_122 | 7.0e-13 | X69878 | H.sapiens Flt4 mRNA for transmembrane tyrosine kinase.
N6_128 | 2.0e-13 | M21574 | Human platelet-derived growth factor receptor alpha (PDGFRA) mRNA, complete cds.
N6_128 | 4.0e-11 | M22734 | Human platelet-derived growth factor A type receptor mRNA, complete cds.
N6_13 | 1.0e-11 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_133 | 2.0e-22 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_133 | 2.0e-22 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_144 | 5.0e-20 | X16155 | Human mRNA for chicken ovalbumin upstream promoter transcription factor (COUP-TF).
N6_144 | 1.0e-17 | M62760 | Homo sapiens chick ovalbumin upstream promoter transcription factor II (COUP-TFII) mRNA, partial cds.
N6_144 | 1.0e-17 | M64497 | Human apolipoprotein AI regulatory protein (ARP-1) mRNA, complete cds.
N6_146 | 2.0e-25 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds.
N6_146 | 2.0e-25 | M93650 | Human paired box gene (PAX6) homologue, complete cds.
N6_147 | 4.0e-42 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_147 | 4.0e-42 | L20431 | Homo sapiens Huntington disease-associated protein (HD) mRNA, complete cds.
N6_148 | 8.0e-19 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_148 | 8.0e-19 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_157 | 2.0e-44 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_159 | 2.0e-37 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_159 | 2.0e-37 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_16 | 2.0e-13 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_163 | 3.0e-27 | U91935 | Human retina-derived POU-domain factor-1 mRNA, alternatively spliced, complete cds.
N6_163 | 5.0e-26 | L14482 | Homo sapiens transcription factor 7 (TCFB) mRNA sequence.
N6_163 | 5.0e-26 | Z21966 | H.sapiens mPOU homeobox protein mRNA.
N6_164 | 2.0e-34 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_164 | 2.0e-34 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_164 | 2.0e-19 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_164 | 3.0e-12 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_167 | 2.0e-53 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N6_167 | 7.0e-41 | L26494 | Homo sapiens (oct-6) mRNA, complete cds.
N6_167 | 7.0e-41 | Z18284 | Homo sapiens Oct-6 transcription factor.
N6_167 | 4.0e-30 | X82324 | H.sapiens Brain 4 mRNA.
N6_167 | 8.0e-22 | S81257 | OCT6=transcriptional regulator [human, tripronuclear ova and embryos, mRNA Partial, 204 nt].
N6_168 | 1.0e-11 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_170 | 1.0e-11 | L25829 | Human platelet-derived growth factor alpha-receptor (PDGFRA) mRNA, exons 13-16.
N6_170 | 1.0e-11 | M21574 | Human platelet-derived growth factor receptor alpha (PDGFRA) mRNA, complete cds.
N6_170 | 1.0e-11 | M22734 | Human platelet-derived growth factor A type receptor mRNA, complete cds.
N6_170 | 1.0e-11 | X76079 | H.sapiens mRNA for platelet derived growth factor alpha receptor.
N6_171 | 3.0e-43 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds.
N6_171 | 3.0e-43 | M93650 | Human paired box gene (PAX6) homologue, complete cds.
N6_172 | 1.0e-29 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_172 | 8.0e-16 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_173 | 8.0e-19 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_173 | 8.0e-19 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_175 | 2.0e-22 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_178 | 1.0e-14 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_178 | 1.0e-14 | L20431 | Homo sapiens Huntington disease-associated protein (HD) mRNA, complete cds.
N6_179 | 2.0e-28 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_179 | 1.0e-14 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_190 | 8.0e-53 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_190 | 8.0e-53 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_190 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_190 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_191 | 6.0e-29 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_191 | 6.0e-29 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_193 | 2.0e-28 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_193 | 2.0e-28 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_196 | 9.0e-28 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_196 | 9.0e-28 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_200 | 4.0e-42 | M21574 | Human platelet-derived growth factor receptor alpha (PDGFRA) mRNA, complete cds.
N6_200 | 4.0e-42 | M22734 | Human platelet-derived growth factor A type receptor mRNA, complete cds.
N6_201 | 9.0e-28 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_201 | 9.0e-28 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_203 | 7.0e-13 | L08895 | Homo sapiens MADS/MEF2-family transcription factor (MEF2C) mRNA, complete cds.
N6_203 | 7.0e-13 | S57212 | hMEF2C=myocyte enhancer-binding factor 2 [human, skeletal muscles, mRNA, 2161 nt].
N6_208 | 1.0e-29 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_208 | 8.0e-22 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_209 | 1.0e-26 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_209 | 1.0e-26 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_209 | 1.0e-11 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_210 | 2.0e-44 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_215 | 1.0e-29 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_215 | 8.0e-16 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_225 | 8.0e-19 | Z70770 | H.sapiens mRNA, clone ICRFp507B0451.
N6_227 | 6.0e-35 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA.
N6_227 | 6.0e-35 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N6_227 | 6.0e-35 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N6_227 | 6.0e-35 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N6_227 | 6.0e-35 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N6_227 | 6.0e-35 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N6_227 | 6.0e-35 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK.
N6_227 | 6.0e-35 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor.
N6_227 | 6.0e-35 | Z71929 | H.sapiens FGFR2 mRNA.
N6_227 | 6.0e-32 | M58051 | Human fibroblast growth factor receptor (FGFR3) mRNA, complete cds.
N6_227 | 1.0e-29 | M64347 | Human novel growth factor receptor mRNA, 3' cds.
N6_227 | 5.0e-14 | M59374 | Human tyrosine kinase (JTK4) mRNA, partial cds.
N6_227 | 3.0e-12 | E03335 | Human b-FGF receptor gene.
N6_227 | 3.0e-12 | E03799 | cDNA sequence encoding human N-sam.
N6_227 | 3.0e-12 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N6_227 | 3.0e-12 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N6_227 | 3.0e-12 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N6_227 | 3.0e-12 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N6_227 | 3.0e-12 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N6_227 | 3.0e-12 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N6_227 | 3.0e-12 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N6_227 | 3.0e-12 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor.
N6_227 | 3.0e-12 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG.
N6_227 | 3.0e-12 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N6_227 | 3.0e-12 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain.
N6_227 | 3.0e-12 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N6_227 | 3.0e-12 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain.
N6_227 | 3.0e-12 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor.
N6_227 | 3.0e-12 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N6_230 | 1.0e-42 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_230 | 1.0e-42 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_230 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_230 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_233 | 2.0e-34 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_233 | 2.0e-34 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_233 | 3.0e-21 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_233 | 5.0e-14 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_235 | 4.0e-42 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_235 | 4.0e-42 | L20431 | Homo sapiens Huntington disease-associated protein (HD) mRNA, complete cds.
N6_241 | 8.0e-25 | X16155 | Human mRNA for chicken ovalbumin upstream promoter transcription factor (COUP-TF).
N6_241 | 2.0e-13 | M62760 | Homo sapiens chick ovalbumin upstream promoter transcription factor II (COUP-TFII) mRNA, partial cds.
N6_241 | 2.0e-13 | M64497 | Human apolipoprotein AI regulatory protein (ARP-1) mRNA, complete cds.
N6_246 | 3.0e-27 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_246 | 3.0e-27 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_246 | 1.0e-14 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_246 | 3.0e-12 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_29 | 1.0e-42 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_29 | 1.0e-42 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_29 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_29 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_30 | 5.0e-17 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_31 | 8.0e-19 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_35 | 2.0e-28 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_35 | 2.0e-28 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_38 | 3.0e-27 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_38 | 3.0e-27 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_41 | 5.0e-26 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_41 | 2.0e-19 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_42 | 7.0e-50 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N6_42 | 2.0e-37 | L26494 | Homo sapiens (oct-6) mRNA, complete cds.
N6_42 | 2.0e-37 | Z18284 | Homo sapiens Oct-6 transcription factor.
N6_42 | 6.0e-29 | X82324 | H.sapiens Brain 4 mRNA.
N6_42 | 8.0e-22 | S81257 | OCT6=transcriptional regulator [human, tripronuclear ova and embryos, mRNA Partial, 204 nt].
N6_43 | 5.0e-51 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_43 | 5.0e-51 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_43 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_43 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_54 | 6.0e-35 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_54 | 6.0e-35 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_54 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_54 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_61 | 3.0e-27 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N6_62 | 3.0e-18 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_62 | 3.0e-18 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_65 | 3.0e-40 | M13437 | Human ovarian beta-B inhibin mRNA.
N6_65 | 3.0e-40 | M31682 | Human testicular inhibin beta-B-subunit mRNA, 3' end.
N6_66 | 1.0e-29 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_66 | 8.0e-16 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_7 | 4.0e-11 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_70 | 1.0e-17 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_70 | 1.0e-17 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_78 | 8.0e-19 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_78 | 8.0e-19 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_79 | 8.0e-25 | M31213 | Human papillary thyroid carcinoma-encoded protein mRNA, complete cds.
N6_79 | 8.0e-25 | X12949 | Human ret proto-oncogene mRNA for tyrosine kinase.
N6_79 | 8.0e-25 | X15786 | Human ret-II gene.
N6_79 | 7.0e-13 | L03357 | Homo sapiens fusion protein RET tyrosine kinase/cAMP protein kinase A subunit RI (RET/PTC2) mRNA, 5' end of cds.
N6_79 | 7.0e-13 | M16029 | Human ret mRNA encoding a tyrosine kinase, partial cds.
N6_79 | 7.0e-13 | X56348 | H.sapiens urf-ret mRNA.
N6_80 | 2.0e-53 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N6_80 | 1.0e-51 | L26494 | Homo sapiens (oct-6) mRNA, complete cds.
N6_80 | 1.0e-51 | Z18284 | Homo sapiens Oct-6 transcription factor.
N6_80 | 1.0e-36 | X82324 | H.sapiens Brain 4 mRNA.
N6_80 | 3.0e-15 | S81257 | OCT6=transcriptional regulator [human, tripronuclear ova and embryos, mRNA Partial, 204 nt].
N6_81 | 1.0e-14 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N6_90 | 7.0e-13 | U43143 | Human receptor tyrosine kinase Flt4 (short form) mRNA, complete cds.
N6_90 | 7.0e-13 | X68203 | H.sapiens mRNA for FLT4, class III receptor tyrosine kinase.
N6_90 | 7.0e-13 | X69878 | H.sapiens Flt4 mRNA for transmembrane tyrosine kinase.
N6_91 | 2.0e-22 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins.
N6_91 | 1.0e-11 | L26494 | Homo sapiens (oct-6) mRNA, complete cds.
N6_91 | 1.0e-11 | Z18284 | Homo sapiens Oct-6 transcription factor.
N6_93 | 8.0e-56 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_93 | 8.0e-56 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_93 | 1.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N6_93 | 2.0e-22 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N6_95 | 5.0e-26 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_95 | 5.0e-26 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
N6_99 | 1.0e-26 | L25597 | Homo sapiens paired box protein mRNA, complete cds.
N6_99 | 1.0e-26 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds.
seqid | best_score | key | description
N1_1 | 8.0e-60 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N1_1 | 3.0e-58 | L20431 | Homo sapiens Huntington disease-associated protein (HD) mRNA, complete cds.
N1_102 | 2.0e-29 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N1_103 | 2.0e-29 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N1_105 | 1.0e-83 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N1_105 | 1.0e-83 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N1_105 | 8.0e-16 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N1_106 | 4.0e-44 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N1_107 | 3.0e-109 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N1_107 | 1.0e-101 | L26494 | Homo sapiens (oct-6) mRNA, complete cds. 
N1_107 | 1.0e-101 | Z18284 | Homo sapiens Oct-6 transcription factor. 
